"BookID","Title","Copyright","Edition","Printing","PurchaseDate","PurchasePrice","PurchasedFrom","PublishedAt","Publisher","Condition","Description","Comments","Wanted","AccessionNumber"
1206,"An Historical Account of the Origin and Progress of Astronomy",1850,2,,01/30/1990 0:00:00,$300.00,7,"London",94,"Fine","Octavo, xiv, (1), 520 pp, contemp. quarter-morocco, w/marbled boards,  5 folded copper plates","earlier owner has inserted four plates in the rear, two of Donati's Comet, telescope view of Jupiter, and map of the constellations, cat 84, item 171",0,7
1207,"The Exact Sciences in Antiquity",1952,1,,01/30/1990 0:00:00,$45.00,7,"Princeton",34,"Fine","6.25 x 9.25 in, xvi, 191 pp, 14 plates, one colored, 30 figs","Edwin V. Glaser cat 84, item 175",0,8
1208,"The Exact Sciences in Antiquity",1957,2,,01/30/1990 0:00:00,$45.00,7,"Princeton",34,"Fine","6.25 x 9.25 in, xvi, 240 pp, 14 plates, one colored, 52 figs","cat 84, item 176",0,9
1209,"Find a Falling Star",1972,1,,10/21/1989 0:00:00,$7.50,96,"New York",95,"Fine","9.25 x 6 in, x, 254 pp, 22 photographs, Orig. cloth w/dj","library plate of Wm J. Bardary",0,40
1210,"Eye on the Sky: Lick Observatory's First Century",1988,1,1,01/01/1988 0:00:00,$1.00,70,"Berkeley",70,"As New","9 x 6 in, xii, 295 pp, Orig. cloth w/dj","ex lib. JRF",0,42
1211,"Astrophysics of Gaseous Nebulae",1974,1,1,,$1.00,,"San Francisco",40,"Fine","9.25 x 6 in, xiv, 251 pp, Orig. cloth","ex lib. JRF",0,65
1212,"Astrophysics of Gaseous Nebulae and Active Galactic Nuclei",1989,1,,,$40.00,,"Mill Valley, CA",97,"As New","9.25 x 7.25 in, xv, 408 pp, Orig. cloth w/dj","ex lib. JRF. The 'second edition' of ""Astrophysics of Gaseous Nebulae""",0,64
1213,"James E. Keeler: Pioneer American Astrophysicist",1984,1,,,$39.50,43,"Cambridge",54,"Fine","9 x 6 in, xii, 411 pp, 21 Illus. frontispiece, Orig. cloth","inscribed by author to JRF, ex lib. JRF",0,36
1214,"Pauper & Prince: Ritchey, Hale, & Big American Telescopes",1993,1,1,08/09/1993 0:00:00,$44.10,12,"Tucson, AZ, USA",76,"As New","5"" x 7.5"", xv, (1),  359 pp,  34 illustrations, Orig. cloth w/dj",,0,148
1215,"Subtle is the Lord...",1983,1,1,05/11/1983 0:00:00,$1.00,,"New York",93,"Fine","6 x 9 in, xvi, 552 pp, 12 plates, missing dust jacket","gift from Karin Wetmore, dedicated from K. Wetmore to JRF, 1st U.S. edition",0,24
1216,"Inward Bound",1986,1,1,01/01/1986 0:00:00,$1.00,83,"New York",93,"Fine","6 x 9 in, xiv, (1), 666 pp, Orig. cloth",,0,23
1217,"Niels Bohr's Times in Physics, Philosophy and Polity",1991,1,,11/26/1991 0:00:00,$35.00,98,"New York",93,"Fine","9.24 x 6.25 in, xviii, 565 pp, 35 plates, Orig. cloth w/dj",,0,108
1218,"The Stars of High Luminosity",1930,1,1,04/12/1996 0:00:00,$60.00,4,"New York",33,"Fine","6"" x 9"", xiv, 320 pp.,  Orig. cloth, light extremity wear, glue stains on end plates.","Harvard College Observatory Monographs number 3.  Knollwood Books, cat 75, item 144, April 96.",0,162
1219,"Stars and Clusters",1979,1,,01/01/1980 0:00:00,$22.50,43,"Cambridge",84,"Fine","9.5 x 7.5 in, 262 pp, Orig. cloth","ex lib. JRF, part of ""The Harvard Books on Astronomy",0,69
1220,"The Large Scale Structure of the Universe",1980,1,,,$15.00,41,"Princeton",34,"Fine","9.25 x 6.25 in, xvii, 422 pp, Orig. cloth w/dj","ex lib. JRF, part of ""Princeton Series in Physics""",0,60
1221,"Physical Cosmology",1971,1,2,,$16.50,,"Princeton",34,"Fine","9.25 x 6 in, xvi, 282 pp, Orig. cloth","ex lib. JRF, part of ""Princeton Series in Physics""",0,59
1222,"Fundamental Astrometry",1965,1,,01/01/1983 0:00:00,$1.00,43,"Chicago",14,"Fine","9.25 x 6.25 in, xii, 236 pp, Orig. cloth","ex lib. JRF, English translation of the original Russian edition published by Fitzmatgiz, Moscow, 1962",0,77
1223,"First Light: The Search for the Edge of the Universe",1987,1,1,11/09/1992 0:00:00,$20.00,4,"New York",99,"Fine","9 x 6.25 in,  (4),  263 pp, Orig. cloth w/dj",,0,138
1224,"Other Worlds than Ours",1897,2,,08/28/1991 0:00:00,$17.50,78,"New York",100,"Fine","7.5 x 5 in, 334 pp, 13 plates quarter Morocco w/marbled boards, some pages uncut, gilt top edge, some wear on corners","American printing",0,101
1225,"Other Worlds than Ours",1896,2,,09/30/1991 0:00:00,$22.00,4,"London",51,"Fine","7.5 x 5 in, xiii, 318 pp, 6 plates, 1 folding map, 7 figures","part of Longmans and Co. ""The Silver Library"", 1st edition in 1870",0,102
1226,"Photography with Forty-Inch Refractor and Two-Foot Reflector",1904,,,05/28/1992 0:00:00,$0.00,17,"Chicago",14,"Fine","11.75 x 9.25 in, 11 pp, 18 plates,paper","reprint from Vol. VIII of the Decennial Publications",0,131
1227,"Their Majesties Astronomers",1967,1,,03/02/1992 0:00:00,$30.00,11,"London",101,"Fine","8.5 x 5.5 in, 240 pp, 23 Illus., Orig. cloth w/dj",,0,115
1228,"Spectrum Analysis",1869,1,1,01/09/1995 0:00:00,$150.00,4,"New York",100,"Very Good","6"" x 9"", xv, 348 pp., 4 plates, 72 illustration, rebound covers","modern covers with original cloth pasted on new cloth",0,157
1229,"The Life and Experiences of Sir H. E. Roscoe",1906,1,1,10/30/1995 0:00:00,$150.00,11,"London, UK",82,"Fine","6"" x 9"", xii, 420 pp, 29 plates, Orig. cloth.","Bookplate and autograph signature of George Barrows OBear. Roscoe was an important figure in the early history of spectroscopy.",0,159
1230,"Theoretical Astrophysics",1936,1,1,11/12/1996 0:00:00,$80.00,4,"Oxford",47,"Fine","9.25 ""  6.5"", xx, 355 pp, orig cloth, book plate of Hubert R. Watson on frontpiece","Part of The International Series of Monographs on Physics, Knollwood Books, cat 78, item 144",0,173
1231,"The Physical Papers of Henry Augustus Rowland",1902,,,03/02/1992 0:00:00,$125.00,11,"Baltimore",71,"Very Good","9.25 x 6.25 in, xii, 704 pp, Orig. cloth, front hinge is worn, spine is cracked","inscribed ""Property of O.C. Bacon Colley '29, From Henry C. Jones""",0,117
1232,"The Solar System and its Origin",1935,1,,01/01/1985 0:00:00,$4.00,41,"New York",82,"Fine","5.5 x 7.75 in, x, 174 pp 4 tables, 13 plates, Orig. cloth","inscribed on frontispiece ""March 24, 1936/Much love from/Marian and Paul""",0,21
1233,"Spectroscopie Astronomique",1909,1,,11/09/1992 0:00:00,$65.00,4,"Pais",103,"Fine","7 x 4.75 in,  viii, (2), 431, xii pp, 44 illustrations, Orig. cloth","part of Encyclopédie Scientifique,  inscribed on first page ""Dr. W.W. Sleator compliments of O.L. Dustheimer",0,137
1234,"Bernard Lovell: A Biography",1984,1,,01/03/1992 0:00:00,$22.50,4,"London",104,"Fine","9 x 6 in, 320 pp, 28 plates, 5 figs, Orig. cloth w/dj",,0,111
1235,"Die Spectralanalyse Der Gestirne",1890,1,1,09/03/1996 0:00:00,$250.00,4,"Leipzig",105,"Fine","9"" x 6.25"", viii, 474 pp, 2 plates, 74 illus.,  German text, rebound in quarter cloth an paper covered boards, blind stamp on title page from LIbrary, Carnegie Institute of Technology, Pittsburgh Pennsylvania.","Knollwood Books, cat 77, Sept. 1996, item 157.",0,168
1236,"Spectrum Analysis",1872,1,1,12/07/1994 0:00:00,$300.00,4,"New York",100,"Very Good","6"" x 9.5"", xviii,  455 pp,  223 Illus., 13 plates, 5 portraits, 2 appendices,  Orig. cloth","1st US edition.  Translation of the second German edition. The second english edition appeared in 1885, London, Longmans & Green.",0,155
1237,"Black Holes, White Dwarfs, and Neutron Stars: The Physics of Compact Objects",1983,1,1,01/01/1985 0:00:00,$44.95,43,"New York",106,"Fine","9 x 6.5 in, xvii, 645 pp, Orig. cloth w/dj","ex lib. JRF",0,67
1238,"Flights from Chaos",1930,1,,01/01/1985 0:00:00,$2.75,41,"New York",33,"Fine","5.75 x 8 5/8 in, viii, 168 pp, uncut page edges, Orig. cloth","inscription by Margarit Chace Rowland, with signature",0,20
1239,"Planets and Perception",1988,1,,02/01/1990 0:00:00,$35.00,76,"Tucson",76,"Fine","9 x 6 in, xii, (2), 324 pp, Orig. cloth w/dj",,0,51
1240,"The Immortal Fire WIthin: The Life and Work of Edward Emerson Barnard",1995,1,1,06/12/1996 0:00:00,$39.96,54,"Cambridge",54,"As New","7"" x 9.75"", xiv, 429 pp, orig cloth w/ dust jacket.",,0,167
1241,"Intelligent Life in the Universe",1966,1,,04/03/1990 0:00:00,$12.00,36,"San Francisco",107,"Fine","6.75 x 9 1/8 in, xiv, (2), 509 pp, Orig. cloth w/dj (dj in very good condition)","1st English edition of Soviet book, extended and revised,  translated by Paula Fern",0,22
1242,"Textbook on Spherical Astronomy",1931,1,,01/01/1985 0:00:00,$40.00,41,"Cambridge",54,"Very Good","5.5 x 8.5 in, xii, 414 pp, 146 figs, Orig. cloth, binding cracked","ex lib. Otto Struve w/signature",0,15
1243,"Stellar Dynamics",1938,1,,01/01/1985 0:00:00,$50.00,41,"Cambridge",54,"Fine","7 x 10 in, viii, 434 pp, 52 tables, 75 figs Orig. cloth, dust jacket missing",,0,14
1244,"The Space Telescope",1989,1,,05/07/1990 0:00:00,$1.00,54,"Cambridge",54,"Fine","10 x 7 in, xviii, 478 pp, Orig. cloth w/dj",,0,52
1245,"Physical Processes in the Interstellar Medium",1978,1,5,01/01/1984 0:00:00,$1.00,43,"New York",106,"Fine","9 x 6 in, xvii, 318 pp, Orig. cloth","ex lib. JRF, some markings, based on his earlier book ""Diffuse Matter in Space""",0,66
1246,"Dynamical Evolution of Globular Clusters",1987,1,,01/01/1988 0:00:00,$1.00,34,"Princeton",34,"Fine","9.25 x 6 in, x, 180 pp, Orig. cloth w/dj","ex lib. JRF, part of ""Princeton Series in Astrophysics""",0,68
1247,"Kepler's Physical Astronomy",1987,1,1,03/23/1990 0:00:00,$45.00,42,"New York",42,"Fine","6 x 9.25 in, vii, 216 pp, 50 figs, Orig. cloth","Number 13 in Springer Verlag's ""Studies in the History of Mathematical and Physical Sciences""",0,1
1248,"Celestial Mechanics",1969,1,,01/01/1976 0:00:00,$19.00,,"New York",108,"Fine","9 x 6 in, xxi, (2), 158 pp, paper, part I9 x 6 in, xvii, (1), 304 pp, Orig. cloth w/dj, part II","ex lib. JRF,  Mathematics Lecture Notes Series",0,76
1249,"Mathematical Astronomy in Copernicus' De Revolutionibus",1984,1,1,03/23/1990 0:00:00,$69.00,42,"New York",42,"Fine","6 x 9.25 in, xix, 537 pp, 22 figs","Number 10 in Springer Verlag's ""History of Mathematical and Physical Sciences"", 2 vols, second volume contains all illustrations, tables and indices",0,2
1250,"Theory of Rotating Stars",1978,1,,,$35.00,34,"Princeton",34,"Fine","9.25 x 6.25 in, xvi, 506 pp, Orig. cloth w/dj, some water stain on inside of dust jacket","Princeton Series in Astrophysics, number 1",0,73
1251,"Binary Stars: A Pictorial Atlas",1992,1,1,12/01/1996 0:00:00,$17.00,110,"Malabar, Florida",109,"Fine","8.5 "" x 11"", xii, 383 pp., paper","An excellent study of the fundamental dimensions of a number of binary systems.",0,175
1252,"Out of Darkness: The Planet Pluto",1980,1,,01/01/1988 0:00:00,$25.00,,"Harrisburg, PA",111,"Fine","9 x 6 in, 220 pp, w/dj","signature of Clyde Tombaugh, w/insert describing dust jacket illustration",0,38
1253,"The Star Splitters: The High Energy Astronomy Observatories",1984,1,,,$7.50,41,"Washington, D.C.",31,"Fine","9 x 6 in, ix, (1), 182 pp, Orig. cloth","NASA SP-466",0,46
1254,"Index to the Literature of the Spectroscope",1888,1,,01/20/1990 0:00:00,$125.00,7,"Washington D.C.",80,"Very Good","5 7/8 x 9 3/8 in, x, 423,373 pp, Orig. cloth","ex lib. D.D. Berolzheimer w/stamp and signature, 2 volumes bound as one, laid in are 2 copies of an 8 page typescript with additions to the bibliography.",0,10
1255,"The Visual Display of Quantitative Information",1983,1,3,01/01/1985 0:00:00,$34.00,112,"Chesire",112,"Fine","10.5 x 8.5 in, 197 p, Orig. cloth w/dj","ex lib. JRF",0,79
1256,"Envisioning Information",1990,1,,06/17/1990 0:00:00,$48.00,112,"Chesire,",112,"Fine","10.5 x 8.5 in, 126 pp, Orig. cloth w/dj",,0,80
1257,"13th Texas Symposium on Relativistic Astrophysics",1987,1,,10/01/1987 0:00:00,$0.00,113,"Singapore",113,"Fine","9 x 6 in,  xx, (2), 634 pp, Orig. cloth","ex lib. JRF, conference proceedings",0,58
1258,"Siderius Nuncius",1989,1,,01/01/1989 0:00:00,$1.00,14,"Chicago",14,"Fine","8 x 6 in, xii, 127 pp, Orig. cloth w/dj","Yet another translation of Galileo's classic",0,49
1259,"Galactic and Extragalactic Radio Astronomy",1988,2,1,03/23/1990 0:00:00,$39.00,42,"New York",42,"Fine","6.5 x 9.5 in, xxii, 694 pp, 207 figs","Springer Verlag Astronomy and Astrophysics Library",0,11
1260,"Interstellar Matters",1989,1,1,12/08/1992 0:00:00,$29.95,43,"New York",42,"As New","9.25 x 6 in, vi, 320, (2) pp,  81 illustrations, Orig. cloth","Inscribed on title page ""To James Fowler/A fellow student of interstellar matter/With Best wishes/Gerrit""",0,140
1261,"Chandra: A Biography of S. Chandrasekhar",1991,1,1,12/19/1990 0:00:00,$29.95,14,"Chicago",14,"Fine","9 x 6 in, x, 34`1 pp, Orig. cloth w/dj",,0,86
1262,"Tree Rings and Telescopes: The Scientific Career of A.E. Douglas",1983,1,,02/14/1990 0:00:00,$19.50,76,"Tucson",76,"Fine","9 x 6 in, xiii, 242 pp, 15 Illus., Orig. cloth w/dj",,0,39
1263,"Gravitation and Cosmology: Principles and Applications of the General Theory of Relativity",1972,1,1,01/01/1984 0:00:00,$43.95,43,"New York",106,"Fine","9 x 6.5 in, xxviii, (2), 657 pp, Orig. cloth","ex lib. JRF",0,57
1264,"Russell W. Porter: Arctic Explorer, Artist, Telescope Maker",1976,,,01/03/1992 0:00:00,$33.00,4,"Freeport, Maine",114,"Fine","9 x 6 in, xiv, 274 pp, 126 Illus. Orig. cloth w/dj",,0,110
1265,"Explorer of the Universe",1966,1,,04/13/1992 0:00:00,$50.00,11,"New York",115,"Fine","8.75 x 5.5 in, 480 pp, 57 Illus., Orig. cloth w/dj, tear in dust jacket","Biography of George Ellery Hale",0,118
1266,"James Lick's Monument",1987,1,,,$1.00,54,"Cambridge",54,"Fine","9 x 6 in, xvi, 231 pp, Orig. cloth w/dj","ex lib. JRF, History of Lick Observatory",0,41
1267,"Handbook of Space Astronomy and Astrophysics",1990,2,1,05/07/1990 0:00:00,$1.00,54,"Cambridge",54,"Fine","9 x 6 in, viii, 440 pp, Orig. cloth",,0,54
1268,"Interpreting Astronomical Spectra",1996,1,1,08/16/1997 0:00:00,$120.00,106,"New York",106,"As New","9 x 5 in,x, 461 pp,",,0,177
1269,"Workshop on Databases for Galatic Structure",1993,1,1,,$0.00,,"Schenectady",116,"As New","9"" x 6"", xiv, 284(4) pp, Orig cloth, no dust jacket",,0,178
1270,"The Galaxy and the Solar System",1986,1,1,,$0.00,76,"Tucson, AZ",76,"Fine","9"" x 6"", xii,483 pp, orig cloth, no dust jacket","Part of the Space Science Series of the University of Arizona Press",0,179
1271,"Source Book in Astronomy",1960,1,1,,$9.95,,"Cambridge, MA",84,"Fine","9"" x 6"", xviii,423 pp, orig cloth",,0,180
1272,"Projects and Demonstrations in Astronomy",1979,1,1,,$12.95,,"New York",106,"Fine","8 1/2"" x 6"", xvi, 331 pp, Orig cloth, w/dj","First published in Engladn 1979",0,181
1273,"Selected Topics on Data Analysis in Astronomy",1987,1,1,,$0.00,113,"Singapore",113,"Fine","8 1/2"" x 6"", viii, 170 pp, orig cloth","ex lib JRF",0,182
1274,"Inverse Problems in Astrophysics",1986,1,1,,$0.00,38,"Bristol, UK",38,"Fine","9 1/8"" x 6 1/4"", xi, 152 pp, orig cloth, w/dj","ex lib JRF",0,183
1275,"Astrophysical Techniques",1984,1,1,,$0.00,38,"Bristol, UK",38,"Fine","9"" x 6"", xv, 438, orig cloth, w/dj","ex lib JRF",0,184
1276,"Astrophysical Concepts",1973,1,1,,$20.00,4,"New York",106,"Fine","9"" x 6 1/2"", xiv, 561pp, orig cloth",,0,185
1277,"Astrophysical Concepts",1988,2,1,,$0.00,43,"New York",42,"Fine","9 1/2"" x 6 1/2"", xv, 626pp, orig cloth, penciled notes throughout.","ex lib JRF, part of Springer-Verlag's Astronomy and Astrophysics Library",0,186
1278,"Astronomical Optics",1987,1,1,,$0.00,,"San Diego, CA",117,"Fine","9"" x 6"", xii, (2),352 pp, orig cloth","ex lib JRF",0,187
1279,"Observing Double Stars",1981,1,1,,$0.00,,"Cambridge, MA",118,"Fine","8"" x 5 1/2"", xvi, (2), 257 pp,orig cloth, w/dj","incribed ""to Chad, From Grandpa R., 7/29/85"", Originally published in France, 1978, by Flammarion, Paris",0,188
1280,"The Book of Mars",1968,1,1,01/01/1968 0:00:00,$0.00,,"Washington, D.C.",31,"Fine","9 3/4"" x 7"", vii, frontis, 315 pp, orig cloth","Birthday gift from my parents, 19689. Ex lib JRF",0,189
1281,"The Planet Mars",1996,1,3,,$0.00,76,"Tucson",76,"As New","9"" x 5 3/4 "", x, 270 pp, orig cloth, w/dj","Additional afterword entitled ""Life on Mars""",0,190
1282,"The Hunt for Life on Mars",1997,1,1,,$22.45,,"New York",119,"As New","9"" x 6"", xvii, 267 pp, orig cloth, w/dj",,0,191
1283,"Satellites of the Outer Planets",1992,1,2,,$35.00,,"New York",93,"Fine","9 3/4 "" 7 1/2"", xiii, 208 pp, paperback","Hardcover edition printed",0,192
1284,"Harvard College Observatory: The First Century",1946,1,1,01/01/1982 0:00:00,$4.50,,"Cambridge, MA",84,"Very Good","9"" x 6"", 94 pp, paper covers, coffee stains on cover","Purchased in a book store in Boston",0,193
1285,"The Hubble Wars",1994,1,1,,$27.50,,,122,"As New"," 9 1/4"" x 6 1/4"", xi, 386 pp, orig cloth, w/dj",,0,194
1286,"The Intensity Interferometer",1974,1,1,01/01/1982 0:00:00,$44.00,123,"London",39,"Fine","9 1/2"" x 6 1/2"", xvi, 184 pp, orig cloth, w/dj",,0,195
1287,"The Perfect Machine",1994,1,1,,$27.50,,"New York",122,"As New","9"" x 6"", x, 451 pp, orig cloth, w/dj",,0,196
1288,"Yerkes Observatory: 1892-1950",1997,1,1,01/01/1997 0:00:00,$0.00,,"Chicago",14,"As New","9"" x 6"", x, 384 pp, orig cloth, w/dj",,0,197
1289,"Practical Spectroscopy",1949,1,1,01/10/1998 0:00:00,$30.00,4,"London",124,"Fine","8 1/2"" x 5 1./2"", viii, 190 pp,  4 plates, orig cloth, w/dj",,0,198
1290,"Galactic Nebulae and Interstellar Matter",1957,1,1,01/10/1998 0:00:00,$40.00,4,"New York",125,"Fine","9"" x 6"", 352 pp, orig cloth.","Translated by A.J. Pomerans from ""Nebuleuses Galactiques et Matiere Interstellaire""",0,199
1291,"The Surface of Mars",1981,1,1,01/10/1998 0:00:00,$50.00,4,"New Haven",46,"Fine","11"" x 11 1/2"",xi, 232 pp, orig cloth, w/dj",,0,200
1292,"Circumstellar Habitable Zones",1996,1,1,01/01/1996 0:00:00,$0.00,126,"Menlo Park, CA",126,"Fine","9"" x 7"", xxv, 524 pp, orig paper","Proceedings of the First International Conference.",0,201
1293,"Space Sailing",1992,1,1,,,127,"Philadelphia, PA",127,"Fine","10"" x 6 3/4"", xiii, 258 pp,",,0,202
1294,"The Case for Mars",1996,1,1,12/25/1996 0:00:00,$22.50,,"New York, NY",48,"Fine","9 1/4"" x 6 1/4"",xxi, 328 pp, orig cloth, w/dj",,0,203
1297,"Visual Explanations",1997,1,1,02/01/1998 0:00:00,$48.00,112,"Cheshire, Conneticut",112,"As New",,,0,204
1298,"Water On Mars",1996,1,1,04/17/1998 0:00:00,$70.00,128,"New York",93,"As New","7"" x 10"",  xiii, 229 pp, orig cloth",,0,205
1299,"The Spectroscopy of the Extreme Ultra-Violet",1914,1,1,04/27/1998 0:00:00,$50.00,2,"London",51,"Fine","6"" x 9"", vi135 pp,  orig cloth, w/frontis","ex-lib Carnigie Institution of Washington",0,206
1300,"Atlas of Absorption Spectra",1907,1,1,04/27/1998 0:00:00,$75.00,2,"Washington, D.C.",129,"Fine","9"" x 11 1/2"",  59 pp, 26 plates, orig cloth","ex-lib Carnegie Institution of Washington, Carnegie Institution of Washington publication number 71",0,207
1301,"Variable Stars",1938,1,1,08/24/1998 0:00:00,$65.00,4,"Cambridge, Massachusetts",130,"Fine","6"" x 8 3/4"", xiv, (1), 382 pp,","Harvard Observatory Monographs number 5.",0,208
1304,"Index of Spectra",1872,1,1,03/18/1999 0:00:00,$175.00,6,"Ludgate Hill",131,"Fine","8 1/2 inch x 5 1/2 inch, (1), xvi, 74, (8), orig cloth, some water staining on the top of the front and back plates. Signed inside front cover Hurst V. Davis, Inscription on flyleaf ""Royal College of Chemistry , London/L.H. Davis from H. Davis/ 16-6-73, signed on title page, L.H. Davis",,0,209
1305,"Collected Papers on Spectroscopy",1915,1,1,03/09/1999 0:00:00,$250.00,6,"Cambridge",54,"Fine","10 1/2 in x 7 in, xvi, 566, (1), orig cloth","ex lib Library New-Hall, Cambridge, Library marks skillfully removedSignature of F.J.M.Statton",0,210
1306,"On The Cause of Double Lines and of Equidistant Satellites in the Spectra of Gases",1891,1,1,03/09/1999 0:00:00,$250.00,6,"London",132,"Very Good","11 1/2 in x  9 in, 35 pp, paper wraps","The Scientific Transactions of the Royal Dublin ociety, vol IV, Series II, XI",0,211
1307,"The Binary Stars",1935,2,1,05/13/1999 0:00:00,$75.00,4,"New York",33,"Fine","9 "" x 6 "",xii, 309 pp, orig cloth","Signature of Jm(?) A. Luby inside front cover. Some neat pencil marks in text.",0,212
1308,"AURA and its US National Observatories",1997,1,1,06/03/1999 0:00:00,$68.00,54,"Cambridge",54,"As New","9 1/2 "" x 6 7/8"", xviii, 367 pp,  orignal cloth w/DJ",,0,213
1309,"The McDonald Telescope",1939,1,1,06/03/1999 0:00:00,$65.00,135,"Cleveland",134,"Fine","9"" X 6 1/4"", 55 pp, cardboard wraps w/dj","Commemorating the dedication and the formal opening of the McDonald Observatory of the University of Texas, May fifth, 1939",0,214
1310,"Calculating Machines",1947,1,1,03/23/2000 0:00:00,$375.00,6,"Cambridge",54,"Very Good","6 7/8"" x 4 3/4"", (6), 5.40 pp, Cloth-backed contemparary thick boards with mounted original printed wrappers, ex lib","ex lib, library bookplate and withdrawal stamp on front free end paper, D.S.B. V.147-148, Randell, p136.",0,215
1311,"Atomic Structure and Spectral Lines",1923,1,1,03/23/2000 0:00:00,$135.00,6,"London",136,"Very Good","9"" x 6"", xiii, 626 pp, Orig cloth, text figs.","First edition in English, translated from the third German edition. Known as the Bible of Atomic Physics. First published in 1919, Bookplate and signature of Kenneth Johnson of Temple, London.",0,216
1312,"Project Daedalus",1978,1,1,04/04/2000 0:00:00,$30.00,4,"London",137,"Fine","11 3/4"" x 8 1/4"", 192 pp, paper wraps","Journal of the British Interplantary Society",0,217
1313,"Close Binary Systems",1959,1,,04/04/2000 0:00:00,$60.00,4,"New York",106,"Fine","9 1/2"" x 6 1/4"", xiv (1), 558 pp, cloth","ex lib, Air Force Technical Library",0,218
1314,"Structure and Evolution of Stars",1958,1,1,04/04/2000 0:00:00,$40.00,4,"Princeton",34,"Very Good","9 1/4"" x 6"", xvii, (1), 296 pp, cloth, w/dj","signature of Gibson Reames on inside front cover",0,219
1329,"Microwave Spectroscopy",1953,1,,01/01/2008 0:00:00,$3.00,145,"New York",106,"Very Good","9"" x 6"", xii,446 pp,blue cloth","Library impression of Richard M. Hedges",0,220
1330,"Electronic Spectra of Molecules and Ions in Crystals",1959,1,,01/01/2008 0:00:00,$3.00,145,"Noew York",117,"Good","8""x5.5"", (4)175 pp, cloth, binding cracked, spine faded","Library stamp of Richard m. Hedges, Reprinted from Solid State Physics Series.",0,221
1331,"The Pendulum: A case Study in Physics",2005,1,1,01/29/2008 0:00:00,$100.00,93,"Oxford, UK",93,"Fine","10""x7.5"",xii,288 pp,not issued with dust jacket",,0,222
1332,"Astrolabes at Greenwich",2005,1,1,01/29/2008 0:00:00,$143.00,93,"Oxford, UK",93,"Fine","13""x9.5"",ix,(1),339 pp, dark green cloth, with dust jacket and green cardbard slipcase",,0,223
1333,"Theories of Figures of Celestial Bodies",1958,1,,01/06/2008 0:00:00,$3.00,145,"New York",146,"Very Good","9""x6"",xi,186 pp,grey cloth w/dust jacket","ownership stamp of Carroll W. Bell",0,224
1334,"The Black Hole at the Center of the Milky Way",2005,1,,01/07/2008 0:00:00,$68.00,147,"London, UK",148,"Fine","9""x6"",xxii,284 pp. cloth",,0,225
1335,"Astrophysical Concepts",2006,4,1,01/07/2008 0:00:00,$89.95,147,"New York, NY",42,"Fine","9""x6"",xvi,714 pp, original cloth",,0,226
1336,"Spiral Structure in Galaxies: A Density Wave Theory",1996,1,,,$0.00,,"Cambridge. MA",118,"Fine","('X6"",x,271 pp, blue cloth, w/dust jacket",,0,228
1337,"Galaxy Morphology and Classification",1998,1,,,$0.00,,"Cambridge, UK",54,"Fine","9.75""x7"",xi,111 pp, original cloth w/dust jacket",,0,227
1338,"Optical Instruments",1945,1,,,$70.00,2,"Brooklyn, NY",149,"Very Good","8.5""x5.5"", xii, 567 pp","Ownership stamp of Joseph J. Engbarth, Sherman Oak, CA",0,229
1340,"Masters of Theory: Cambridge and the Rise of Mathematical Physics",2003,1,1,11/05/2007 0:00:00,$19.00,14,"Chicago, IL",14,"Fine","9""x6"", xiv, 572 pp, maroon cloth",,0,230
1341,"Gravity's Shadow",2004,1,1,11/05/2008 0:00:00,$19.00,14,"Chicago, IL",14,"Fine","9""x6"", xxiii, 870 pp, black cloth, no dust jacket issued",,0,231
1342,"Fermi Remembered",2004,1,2,01/22/2008 0:00:00,$36.00,14,"Chicago, IL",14,"Fine","9""x6"", xi, 287 pp, dark blue cloth w/dust jacket",,0,232
1343,"Practical Mystic: Religion, Science and A.S. Eddington",2007,1,1,01/22/2008 0:00:00,$30.00,14,"Chicago, IL",14,"Fine","9""x6"", xii, 313 pp. blue cloth w/dust jacket",,0,233
1344,"From White Dwarfs to Black Holes",1999,1,1,01/22/2008 0:00:00,$50.00,14,"Chicago, IL",14,"Fine","9""x 6"", xiii, 240 pp, gray cloth, w/dust jacket","Essays about Chadrasekhar originally published by the Indian Academy of Sciences in a special issue of the Journal of Astroohysics and Astronomy, 1996.",0,234
1345,"Yankee Stargazer: The Life of Nathaniel Bowditch",1941,1,1,,$0.00,,"New York, NY",33,"Very Good","9""x6"",xi, 234 pp, blue cloth","Libery stamp of James A. Fowler III",0,235
1346,"In the Presence of the Creator: Isaac Newton and his Times",1984,1,1,07/12/2008 0:00:00,$15.00,150,"New York",48,"As New","6 x 9 in, xv, 623 pp, 23 plates, Orig. cloth w/dust jacket",,0,236
1347,"Never at Rest: A Biography of Isaac Newton",1980,1,1,,$150.00,2,"London, UK",54,"Very Good","9.25""x6.25"", xviii, 908,  red cloth w/dust jacket","signature of A.J. Pritchard on frontispiece",0,237
1348,"Isaac Newton's Papers & Letters on Natural Philosophy",1958,1,1,07/12/2008 0:00:00,$20.00,151,"Cambridge, MA",84,"Very Good","9.25""x6"", xiii,499, brown cloth, w/dust jacket, slight foxing to edges","ownership stamp of H.F. Dunlap",0,238
1349,"West Texas Time Machine",1998,1,1,07/11/2008 0:00:00,$40.00,152,"Austin, TX",153,"Fine","8.5""x8.5"",, 119 pp, red cloth w/dust jacket","Tom Sebring was the project manager for the Hobby Eberly Telescope construction",0,239
